2020-04-28 12:04:621 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 16:04:61 INFO  RegisterPage :78 - Selecting year of birth : 1989 in the year of birth field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 16:04:230 INFO  RegisterPage :83 - Entering emailId : abcJS1Na@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: Email]
2020-04-28 16:04:380 INFO  RegisterPage :90 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: Company]
2020-04-28 16:04:491 INFO  RegisterPage :95 - Entering password : HarryFAK in the password field[[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: Password]
2020-04-28 16:04:596 INFO  RegisterPage :100 - Entering conform password : HarryFAK in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> id: ConfirmPassword]
2020-04-28 16:04:704 INFO  RegisterPage :105 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (62db5dcc4062ec1fe7d30bd7eb6c9488)] -> xpath: //input[@id='register-button']]
2020-04-28 16:04:794 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 17:04:492 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 17:04:829 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 17:04:170 INFO  HomePage :46 - Clicking on computers link :[[ChromeDriver: chrome on WINDOWS (a0322c309aff8032bf064b11f5d6e50e)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 17:04:204 INFO  ComConfPage :27 - Checking computer conformmsg :[[ChromeDriver: chrome on WINDOWS (a0322c309aff8032bf064b11f5d6e50e)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 17:04:56 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 17:04:568 INFO  HomePage :46 - Clicking on computers link :[[ChromeDriver: chrome on WINDOWS (ce1bfe91252b6cb9d4b00175483be6a1)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 17:04:629 INFO  ComConfPage :27 - Checking computer conformmsg :[[ChromeDriver: chrome on WINDOWS (ce1bfe91252b6cb9d4b00175483be6a1)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 17:04:373 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 17:04:142 INFO  HomePage :46 - Clicking on computers link :[[ChromeDriver: chrome on WINDOWS (443f4afbb130380ad63b79b13dc336a7)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 17:04:55 INFO  ComputerPage :29 - Clicking On DesktopLink : Proxy element for: DefaultElementLocator 'By.xpath: //li[@class='inactive']//a[contains(text(),'Desktops')]'
2020-04-28 17:04:361 INFO  DeskTopPage :41 - Clicking on Text : Proxy element for: DefaultElementLocator 'By.xpath: //h2[@class='product-title']//a[contains(text(),'Build your own computer')]'
2020-04-28 17:04:481 INFO  DeskTopPage :46 - Clicking On HDD RadioBt : [[ChromeDriver: chrome on WINDOWS (443f4afbb130380ad63b79b13dc336a7)] -> xpath: //input[@id='product_attribute_3_7']]
2020-04-28 17:04:616 INFO  DeskTopPage :51 - Clicking On Add To Cart Button : [[ChromeDriver: chrome on WINDOWS (443f4afbb130380ad63b79b13dc336a7)] -> id: add-to-cart-button-1]
2020-04-28 17:04:694 INFO  DeskTopPage :55 - Getting Add to cart message : [[ChromeDriver: chrome on WINDOWS (443f4afbb130380ad63b79b13dc336a7)] -> xpath: //p[@class='content']]
2020-04-28 20:04:485 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 20:04:866 INFO  HomePage :53 - Clicking on books link : [[ChromeDriver: chrome on WINDOWS (030a00151744bc449d17f1cafb200cd3)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 20:04:925 INFO  BooksPage :21 - Checking books conformation message : [[ChromeDriver: chrome on WINDOWS (030a00151744bc449d17f1cafb200cd3)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-29 15:04:344 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-29 15:04:597 INFO  HomePage :53 - Clicking on books link : [[ChromeDriver: chrome on WINDOWS (5f288727ad55f8848c4f1a50c78c8f70)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 15:04:658 INFO  BooksPage :31 - Checking books conformation message : [[ChromeDriver: chrome on WINDOWS (5f288727ad55f8848c4f1a50c78c8f70)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-29 15:04:475 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-29 15:04:388 INFO  HomePage :53 - Clicking on books link : [[ChromeDriver: chrome on WINDOWS (d7374c805d3da633611823214ab8e16e)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 15:04:450 INFO  BooksPage :44 - clicking on A to Z sort by : [[ChromeDriver: chrome on WINDOWS (d7374c805d3da633611823214ab8e16e)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-29 15:04:758 INFO  BooksPage :49 - Checking order of product : 
2020-04-29 15:04:611 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-29 15:04:183 INFO  HomePage :53 - Clicking on books link : [[ChromeDriver: chrome on WINDOWS (4f8977bb684f41d2cd4522fc11046791)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 15:04:231 INFO  BooksPage :59 - clicking on price low to high : [[ChromeDriver: chrome on WINDOWS (4f8977bb684f41d2cd4522fc11046791)] -> xpath: //option[contains(text(),'Price: Low to High')] ]
